commit_id,commit_date,commit_content,commit_author,commit_type
737de43e392fc15a0ce366db98d70aa18b3f6c03,Tue Nov 10 00:00:00 EST 2015,[maven-release-plugin] prepare for next development iteration ,Jason van Zyl,commit
bb52d8502b132ec0a5a3f4c09453c07478323dc5,Tue Nov 10 00:00:00 EST 2015,[maven-release-plugin] prepare release maven-3.3.9 ,Jason van Zyl,commit
cf2f373ddb38215f7122f743d381ead7e346ed2d,Sun Nov 08 00:00:00 EST 2015,[MNG-5882] Nonportable shell constructs cause bin/mvn errors on Debian ,Karl Heinz Marbaise,commit
127f58dd5f8537c1d7931b5ad2e35d81656993f2,Sat Nov 07 00:00:00 EST 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 Added types of packaging which can used as dependencies in a multi module build. ,Karl Heinz Marbaise,commit
1953284925616e691fb881c5e3fa8fbdd1830385,Mon Nov 02 00:00:00 EST 2015,[MNG-5840] A regression had crept in and was missed as the intergration tests were not running the MNG-5840 tests ,Stephen Connolly,commit
2f7daeff5802174c7b4ff8a4d2ac019b6406d03b,Sat Oct 31 00:00:00 EDT 2015,[MNG-5871] refactoring: improved empty urls handling,Herv� Boutemy,commit
406a46fd83e9b620d34e5f49cc132e06a3a00898,Fri Oct 30 00:00:00 EDT 2015,[maven-release-plugin] prepare for next development iteration ,Jason van Zyl,commit
cdd15915eb4b74ccab621e51aff9ada4f455a627,Fri Oct 30 00:00:00 EDT 2015,[maven-release-plugin] prepare release maven-3.3.8 ,Jason van Zyl,commit
f684761dee739b4ec8a7e6db5a0a6a0b809e66c9,Thu Oct 29 00:00:00 EDT 2015,Fix for urls being empty in the POM and causing an out of bounds exception ,Jason van Zyl,commit
508d97ec87526d5e308df0857c21546b4024801f,Tue Oct 27 00:00:00 EDT 2015,[maven-release-plugin] prepare for next development iteration ,Jason van Zyl,commit
d48a49b3539e66e073e35cc6a5137a94d16465f2,Tue Oct 27 00:00:00 EDT 2015,[maven-release-plugin] prepare release maven-3.3.7 ,Jason van Zyl,commit
b6c9bee1b60ff8ad142651052fb7729cfd206be3,Sat Oct 24 00:00:00 EDT 2015,[MNG-5915]�Upgrade Wagon version to 2.10 ,Karl Heinz Marbaise,commit
4497e2bb1e55052ef5b103522d71a63e60322816,Tue Oct 20 00:00:00 EDT 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 Added types of packaging which can used as dependencies in a multi module build. ,Karl Heinz Marbaise,commit
20854ce7be9837639f1e5f92f33bfb28370d1690,Sun Oct 18 00:00:00 EDT 2015,Revert "[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3" This reverts commits f3a3ef2 b9cc9c3 72e2478 all related to MNG-5898 ,Karl Heinz Marbaise,commit
f3a3ef2632683dd1627ca42a4ded87337e937823,Fri Oct 16 00:00:00 EDT 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 Followup to fix core IT's. ,Karl Heinz Marbaise,commit
618e62dd3315b4cb5b0f7dcdd37fc787c44b2ade,Fri Oct 16 00:00:00 EDT 2015,[MNG-5649] Use Commons Lang's Validate to intercept invalid input Use wherever possible Validate with consistent messages and exceptions. ,Michael Osipov,commit
b9cc9c3652d43f0efce36d57c0ec1de35d4e7c56,Fri Oct 16 00:00:00 EDT 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 Followup to fix core IT's. ,Karl Heinz Marbaise,commit
8fa03c0d4db0eace186e8d44579a10304171735b,Fri Oct 16 00:00:00 EDT 2015,[MNG-5649] Use Commons Lang's Validate to intercept invalid input Use wherever possible Validate with consistent messages and exceptions. ,Michael Osipov,commit
72e2478ec589e906afa1409c192cee7e33adde96,Fri Oct 16 00:00:00 EDT 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 ,Karl Heinz Marbaise,commit
a791318cdfeef1827992b4303d97d9b036d4355f,Fri Oct 16 00:00:00 EDT 2015,[MNG-5898] Multi-module build with ear fails to resolve war in 3.3.3 ,Karl Heinz Marbaise,commit
2a0fb4543f0d4242666127e6acf7da5b5311c0e0,Wed Oct 14 00:00:00 EDT 2015,[MNG-5911] Upgrade maven-parent to version 27 Cleaned up pom accordingly to upgrade. ,Karl Heinz Marbaise,commit
ca8501434896ec1852a651b403e4ea70579d1310,Mon Oct 12 00:00:00 EDT 2015,MNG-5793 do not register same realm both with plugin and extensions realm caches Signed-off-by: Igor Fedorenko <ifedorenko@apache.org> ,Igor Fedorenko,commit
7f77f967789271992226e25219213a8c1ba3d992,Mon Oct 12 00:00:00 EDT 2015,Fixed apache-rat-plugin issues. ,Karl Heinz Marbaise,commit
a670e90788c97bad80f94de9ada5f4fb0b00bbab,Mon Oct 12 00:00:00 EDT 2015,MNG-5742 fixed null ComponentDescriptor#realm for extensions plugins Signed-off-by: Igor Fedorenko <ifedorenko@apache.org> ,Igor Fedorenko,commit
b46fa7d6f51b0caf5894f397edc1b5fb3ec252bd,Mon Oct 12 00:00:00 EDT 2015,MNG-5742 fixed duplicate plugin realms when extensions=true Consolidated plugin realm setup logic in DefaultMavenPluginManager. Extensions realm is fully setup during project loading and the same realm is used to both load extensions and execute plugin goals now. Signed-off-by: Igor Fedorenko <ifedorenko@apache.org> ,Igor Fedorenko,commit
13b89644cde755f923b3ac676609bcf7aa2e20f1,Mon Oct 12 00:00:00 EDT 2015,Bumping version to 3.2.6-SNAPSHOT ,Karl Heinz Marbaise,commit
600c0a0f9e55e67a7468925b2bde0c02a8a1534a,Sun Oct 11 00:00:00 EDT 2015,updated Jira location,Herv� Boutemy,commit
c1a26faecb11f22fea19ecf5cb4d577c34cfd576,Sun Oct 11 00:00:00 EDT 2015,added 3.3.1 and 3.3.3 releases,Herv� Boutemy,commit
d1dc63844f413ebce65162f1262c52d0bf15e06f,Sat Oct 10 00:00:00 EDT 2015,[MNG-5721] Possible NullPointerException in org.apache.maven.repository.MetadataResolutionResult Signed-off-by: Michael Osipov <michaelo@apache.org> ,Martin Sch�f,commit
d556da84348b0d2de04839ad18ec75ba7231ea8c,Sat Oct 10 00:00:00 EDT 2015,Capitalize names in missing -v output ,Michael Osipov,commit
7e2d657fa08bff3d7f9383bdbb0cb660aec58a11,Sat Oct 10 00:00:00 EDT 2015,Make the non-canonical build revision display the time zone ,Michael Osipov,commit
4ba3b752d6cc7fb170911711fd9a8cbf5979e745,Sat Oct 10 00:00:00 EDT 2015,[MNG-5877] maven-aether-provider/maven-compat does not always generate snapshot versions using Gregorian calendar year Postfix all repo snapshot handling not just Aether. ,Michael Osipov,commit
2ec27257b4936762a92c2ac860ea5d633c633e77,Sat Oct 10 00:00:00 EDT 2015,[MNG-5907] org.apache.maven.repository.internal.RemoteSnapshotMetadataTest fails starting at midnight Added missing import. ,Michael Osipov,commit
316298e529c08936562d707ef136dc2756f0f084,Sat Oct 10 00:00:00 EDT 2015,[MNG-5907] org.apache.maven.repository.internal.RemoteSnapshotMetadataTest fails starting at midnight ,Michael Osipov,commit
b711de57dcd7d5db5b97ab4c9e1a618293e33a4d,Sat Oct 10 00:00:00 EDT 2015,[MNG-5906] Use canonical name for UTC timezone ,Michael Osipov,commit
bcacea2cfb9702658914a40a95251f2d8335b3f5,Wed Oct 07 00:00:00 EDT 2015,[MNG-5905] Maven build does not work with Maven 2.2.1 Added maven-enforcer rule to check the minimum Maven version to be built with. ,Karl Heinz Marbaise,commit
8a51f9e5121a4cff75fbc7ddaf0b7eea9c9d4e10,Wed Oct 07 00:00:00 EDT 2015,[MNG-5681] Properties on command line with leading or trailing quotes are stripped Refactored out cleanArgs method from CLIManager into separate class and added appropriate tests which proves the solution of the issue. ,Karl Heinz Marbaise,commit
c8a200a725f9136b76f387ce23f145f9e547955e,Sun Oct 04 00:00:00 EDT 2015,Revert "[MNG-5901] Export org.eclipse.aether.util.artifact.SubArtifact" This reverts commit 89058b3ac8a8574c1fe7f187df31c92bf40f225c. ,Robert Scholte,commit
89058b3ac8a8574c1fe7f187df31c92bf40f225c,Sun Oct 04 00:00:00 EDT 2015,[MNG-5901] Export org.eclipse.aether.util.artifact.SubArtifact ,Robert Scholte,commit
dfed29cc664f0e8f2f06278ff70d3037caf147f0,Sun Oct 04 00:00:00 EDT 2015,MNG-5787 MNG-5842 MNG-5845: Add missing org.slf4j.helpers.* export which is provided slf4j-api It broke various plugins with missing classes ( org.slf4j.helpers.MarkerIgnoringBase  org.slf4j.helpers.MessageFormatter ) like: * net.java.truelicense:truelicense-maven-plugin (2.3.4) * com.github.eirslett:frontend-maven-plugin (0.0.20  0.0.22) * maven-antrun-plugin with the cobertura ant task * org.mortbay.jetty:jetty-maven-plugin (7.6.16.v20140903) ,Arnaud He?ritier,commit
5cbc294e72c79955fb93c6434e9ac8ae7d9206cc,Tue Sep 29 00:00:00 EDT 2015,[MNG-5877] maven-aether-provider does not always generate snapshot versions using Gregorian calendar year Snapshot versioning should use the Gregorian calendar for consistency across systems. Apply the fix reported by Anders Forsell to make that explicit  and include a somewhat overengineered test to confirm that it's working. Signed-off-by: Michael Osipov <michaelo@apache.org> ,Joseph Walton,commit
2a9a07b0a188cfb5f480075f9eedb9f70a6206a5,Sat Sep 26 00:00:00 EDT 2015,[MNG-5894] Removed binding for maven-ejb3-plugin from default binding ,Karl Heinz Marbaise,commit
d4e299acec5dbb1f80766eb2e0a6ad533e3b1077,Sat Sep 26 00:00:00 EDT 2015,Cleanup checkstyle reported errors. ,Karl Heinz Marbaise,commit
b03062d2a0e1a938cc7ca902da579274487477d9,Sat Sep 26 00:00:00 EDT 2015,[MNG-5893] Make used plugin version for maven-resources-plugin in default-bindings.xml consistent Using version 2.6 for ear binding as in the other bindings. ,Karl Heinz Marbaise,commit
cb037ca262d0dd26d6ace44657ed3bcf437c306f,Sat Sep 26 00:00:00 EDT 2015,[MNG-5892] Removing par lifecycle from default life cycle bindings ,Karl Heinz Marbaise,commit
7f0e1b753868aa3baa146b34e5a1f9e4dc679eac,Mon Sep 21 00:00:00 EDT 2015,[MNG-5891] Log file command line option description contains an extra word Signed-off-by: Michael Osipov <michaelo@apache.org> ,Keith Turner,commit
21d674638290839816888c555e1f49fdec5947d6,Thu Sep 17 00:00:00 EDT 2015,Update animal-sniffer-maven-plugin to 1.14. MANIMALSNIFFER-49 required when building with JDK9 ,Robert Scholte,commit
0c7c8eb3a8c2b98fb27363d7019ebfc4c6499904,Wed Sep 16 00:00:00 EDT 2015,Upgrade to Eclipse/Sisu 0.3.2 Signed-off-by: Jason van Zyl <jason@tesla.io> ,Stuart McCulloch,commit
5bf2c564dde7f82ebe42c7d9a37f5df1ddda2e4c,Mon Sep 14 00:00:00 EDT 2015,updated MPIR,Herv� Boutemy,commit
37c3f57f1d38add1848b9628cb81a5880f8d647d,Mon Sep 14 00:00:00 EDT 2015,fixed issue in comment,Herv� Boutemy,commit
8f782476a21745a41914411e3250d7d81107e583,Mon Sep 14 00:00:00 EDT 2015,[MNG-5888] upgraded Modello back: sorry  wrong cause,Herv� Boutemy,commit
f440c9bf9b923198998a5b3fcd82a28babe6ec25,Mon Sep 14 00:00:00 EDT 2015,[MNG-5888] revert to Modello 1.8.1 since 1.8.3 causes site failure (bad generated xdoc),Herv� Boutemy,commit
bb9af46c4d6215303eb894672eab5b1767c3ee13,Mon Sep 14 00:00:00 EDT 2015,[MNG-5888] Update used modello version from 1.8.1 to 1.8.3 ,Karl Heinz Marbaise,commit
26699804615646c1076f78cf3021d134fc0952cf,Mon Sep 14 00:00:00 EDT 2015,[MNG-5887] updated Modello site url,Herv� Boutemy,commit
186008ebceae806fed629bf2c61c4a1099529048,Sat Sep 12 00:00:00 EDT 2015,[MNG-5886] fixed broken link of ' Building Maven' in README.md,Herv� Boutemy,commit
1a8413bef94bd44fec6f5c6373f64c705e890908,Fri Sep 11 00:00:00 EDT 2015,MNG-5858: mvn script fails to locate .mvn in current directory Submitted by: Dave Syer closes #58 ,Jason van Zyl,commit
a839e55e7e5e057be2dafbd9eb1ebfb82d7598ed,Fri Sep 11 00:00:00 EDT 2015,MNG-5297: Mark <prerequisites> as deprecated for compile-time enforcement. MNG-4840 indicates that the Enforcer plugin should be preferred to <prerequisites> for compile-time Maven version enforcement. Indicate that in the documentation  making clear that it's still supported for runtime requirements for a plugin. Signed-off-by: Jason van Zyl <jason@tesla.io> closes #51 ,Joseph Walton,commit
ab403412aa97fae0731d9733c43dc1fb94178b4b,Fri Sep 11 00:00:00 EDT 2015,Add Anton Tanasenko as a contributor ,Jason van Zyl,commit
308f37088c2a604dcc4012e00cf5fc0931e42482,Fri Sep 11 00:00:00 EDT 2015,Adding contributor for PR 41  closes #41 ,Jason van Zyl,commit
545c6e2685ca238cde4944f8179a3f3fbffa07ae,Fri Sep 11 00:00:00 EDT 2015,Switch to official Guice 4.0 Signed-off-by: Jason van Zyl <jason@tesla.io> closes #45 ,Stuart McCulloch,commit
9f7971dadbec8882b4c119345494b620d3a1f897,Fri Sep 11 00:00:00 EDT 2015,MNG-5805: Fix NPE in LifecyclePhase#toString() Signed-off-by: Jason van Zyl <jason@tesla.io> closes #62 ,Anton Tanasenko,commit
31e70dba9030925ce90727b9a7e0e83045c4aa0d,Fri Sep 11 00:00:00 EDT 2015,Upgrade plexus-utils to 3.0.22 to support combine.id as configuration attribute for Map merging ,Robert Scholte,commit
8169fe2902dea1193ded1e23c2eb8dd8f2064972,Fri Sep 11 00:00:00 EDT 2015,Upgraded to pelxus-components 1.6 that uses asm 5.x ,Kristian Rosenvold,commit
d12f6501f295f9b930eae21c1e96546b4fbd0e41,Sun Sep 06 00:00:00 EDT 2015,Refactored code to be consistent with other code. ,Karl Heinz Marbaise,commit
2877b590f1ddcd7f7401f1a721ccf27f742bdecd,Sun Sep 06 00:00:00 EDT 2015,use StringBuilder instead of String to avoid temporary String creation,Herv� Boutemy,commit
e85e8cc9818d8554437bf96f1de690622c18741c,Sat Sep 05 00:00:00 EDT 2015,added default values in fields documentation,Herv� Boutemy,commit
f0cc5e8af91fc6a812861fbb0494aeed88f09314,Fri Sep 04 00:00:00 EDT 2015,Support directories with spaces in mvn find_maven_basedir() doesn't handle a current working directory containing spaces; this patch fixes this behaviour.,Stephen Kitt,commit
a2eb2fe3ee7b1362d3d43c07a0b47ff532dbdf37,Tue Sep 01 00:00:00 EDT 2015,added extensive urls inheritance unit tests  even for most tricky parts,Herv� Boutemy,commit
6b6e9bf39e08f0f95ee22a5a5de55c0fd2090abe,Wed Aug 19 00:00:00 EDT 2015,updated configuration for svnpubsub /components location,Herv� Boutemy,commit
200d2f9935c537bf91328150192386d4fbf11554,Mon Aug 17 00:00:00 EDT 2015,MNG-5871 refactoring: put url extrapolation algorithm in inheritance model merger,Herv� Boutemy,commit
58348a8971e0fb4cf26a281f1cf0f2ce3af9f0c9,Sat Aug 15 00:00:00 EDT 2015,Merging is done before validation  so ensure that artifactId and modelVersion are never inherited,Robert Scholte,commit
7f21ebe05513508d377c5428e75e257dc57155d4,Wed Aug 12 00:00:00 EDT 2015,Add unittests for elements of Model which are neither inherited nor injected. Ignoring artifactId and modelVersion  these are required elements.,Robert Scholte,commit
d25669e0bb82a8702604a57daaefd526fd964938,Sun Aug 09 00:00:00 EDT 2015,removed unused config since MPIR is at 2.8 with MPIR-290,Herv� Boutemy,commit
c5dd16988ee04b8c5e612633e6608a9e20a84b0d,Sun Aug 09 00:00:00 EDT 2015,fixed error reported by Checkstyle,Herv� Boutemy,commit
28d284b8c0067a090f5429d3580b58a9cd15bb05,Sun Aug 09 00:00:00 EDT 2015,improved comments,Herv� Boutemy,commit
33de19713387e37bd371465e52278aedd5ad0ffd,Sun Aug 09 00:00:00 EDT 2015,improved documentation: list urls from POM that are extrapolated with artifact id during inheritence,Herv� Boutemy,commit
337284bdcfa4726887cb0af6767b3d8fc922ec96,Sun Aug 02 00:00:00 EDT 2015,Plexus is now at github,Herv� Boutemy,commit
fd90ca20fe44e531256f2f317000c117e6d0e199,Sun Aug 02 00:00:00 EDT 2015,updated wiki content link: docs.codehaus.org has shut down,Herv� Boutemy,commit
9f45a84667daef0594ded5d78b1cbc96a52677e6,Thu Jul 30 00:00:00 EDT 2015,[maven-release-plugin] prepare for next development iteration ,Jason van Zyl,commit
72e1aad6861c2052a65753553d92ecc2a6849ce5,Thu Jul 30 00:00:00 EDT 2015,[maven-release-plugin] prepare release maven-3.3.6 ,Jason van Zyl,commit
bd87258629db8e3fcc7aa04777afc16314c3cde0,Wed Jul 22 00:00:00 EDT 2015,[MNG-5840] The fix for parent version validation caused a regression in the parent version range - With this change we basically unwind MNG-5840 for the rumoured validation in the workspace resolver   when dealing with a parent version range. Not ideal but only way for now to retain the version range feature ,Stephen Connolly,commit
